,job_title,company_name,experience,when_posted,job_url
1186,Qualified Chartered Accountant  CA,Lydia Recruiters Hiring For One of the reputed company,1 to 6 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/qualified-chartered-accountant-ca/lydia-recruiters/11228930/
1187,Summer Trainee,ANEJA'S TRANING AND PLACEMENT SERVICES Hiring For Hr Executives as Interns,0 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/summer-trainee/anejas-traning-and-placement-services/11228873/
1188,Medical Coder,CopperGate Consultants Hiring For A well known company,2 to 7 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/medical-coder/coppergate-consultants/11228845/
1189,Hiring For Sales Executive,Varda HR LLP,1 to 6 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/hiring-for-sales-executive/varda-hr-llp/11228840/
1190,Collections Executive -  International Voice process,Epicenter Technologies Private Limited,1 to 4 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/collections-executive-international-voice-process/epicenter-technologies-private-limited/11228872/
1191,Node.Js Developer,Talent Corner Hr Services Pvt Ltd,2 to 6 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/nodejs-developer/talent-corner-hr-services-pvt-ltd/11228884/
1192,Jr. Underwriter,Gratitude India Manpower Consultants Private Limited,2 to 3 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/jr-underwriter/gratitude-india-manpower-consultants-private-limited/11228896/
1193,Product Marketer Needed,WB Consultancy Services Hiring For Netapp India Private Limited,7 to 12 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/product-marketer-needed/wb-consultancy-services/11228911/
1194,Customer Care Representative,ANEJA'S TRANING AND PLACEMENT SERVICES Hiring For MNC CAll Center Domestic and International,0 to 1 Yr,"Feb 11, 2021",https://www.shine.com/jobs/customer-care-representative/anejas-traning-and-placement-services/11228857/
1195,Training Specialist,Prafulla Kumar Nagdeve Hiring For Hikal Ltd,16 to > 25 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/training-specialist/prafulla-kumar-nagdeve/11228849/
1196,Outbound sales- Thane west- Easy selection- sal -12 k to 14k,RDS Staffing Services Hiring For Outbound sales- Thane west- Easy selection- sal -12 k to 14k,0 to 2 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/outbound-sales-thane-west-easy-selection-sal-k-to-k/rds-staffing-services/11197471/
1197,Associate for Deal Execution,CAPITALSQUARE ADVISORS PRIVATE LIMITED,2 to 4 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/associate-for-deal-execution/capitalsquare-advisors-private-limited/11218331/
1198,Equity Dealer Trader NISM certified min 1 year exp,QRN Services Hiring For Geojit BNP Paribas Financial Services,1 to 2 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/equity-dealer-trader-nism-certified-min-1-year-exp/qrn-services/11206102/
1199,Team Leader - Technical Support - Tally Software - Thane west - Male,Apex Actsoft Technologies Pvt. Ltd.,3 to 5 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/team-leader-technical-support-tally-software-thane-west-male/apex-actsoft-technologies-pvt-ltd/11208413/
1200,Merchant Banking Executive,CAPITALSQUARE ADVISORS PRIVATE LIMITED,4 to 5 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/merchant-banking-executive/capitalsquare-advisors-private-limited/11218344/
1201,Senior Associate / Executive Fixed Income Primary & Secondary Market,CAPITALSQUARE ADVISORS PRIVATE LIMITED,2 to 6 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/senior-associate-executive-fixed-income-primary-secondary-market/capitalsquare-advisors-private-limited/11218355/
1202,Debt Syndication  Sr. Associate / Associate,CAPITALSQUARE ADVISORS PRIVATE LIMITED,4 to 8 Yrs,"Feb 11, 2021",https://www.shine.com/jobs/debt-syndication-sr-associate-associate/capitalsquare-advisors-private-limited/11218380/
1203,Part Time  - Work From Home (calling),Conneqt Business Solutions Limited,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/part-time-job-work-from-home-calling/conneqt-business-solutions-limited/11228822/
1204,"Sales Officer, Business Development Manager, Relationship Manager",Talent Spinners,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/sales-officer-business-development-manager-relationship-manager/talent-spinners/11127385/
1205,Pre Sales Executive,Aviyana Ventures Pvt. Ltd.,1 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/pre-sales-executive/aviyana-ventures-pvt-ltd/11226353/
1206,Php Web Developer,A K EMPLOYERA SERVICES,2 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/php-web-developer/a-k-employera-services/11127005/
1207,Lab Technician,Caliber Human Resources Pvt. Ltd. Hiring For International Not for Organization,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/lab-technician/caliber-human-resources-pvt-ltd/11186678/
1208,Openings for U.S Mortgage (Underwriter),Epicenter Technologies Private Limited,3 to 8 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/openings-for-us-mortgage-underwriter/epicenter-technologies-private-limited/11127469/
1209,Java Developers / Sr. Java Developer,Sidjobs Consultancy Pvt Ltd,3 to 8 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/java-developers-sr-java-developer/sidjobs-consultancy-pvt-ltd/11130013/
1210,Urgent Opening for Team Leader Voice Process,Goodnews Jobs Factory Private Limited,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/urgent-opening-for-team-leader-voice-process/goodnews-jobs-factory-private-limited/11228811/
1211,Technical Recruiter - Harjai Computers Pvt Ltd,HARJAI COMPUTERS PRIVATE LIMITED,1 to 6 Yrs,"Jan 05, 2021",https://www.shine.com/jobs/technical-recruiter-harjai-computers-pvt-ltd/harjai-computers-private-limited/11146084/
1212,Senior Software Engineer - BENCH TESTING/ PHYSICAL VALIDATION,Hiring booster Staffing Services Hiring For MNC Automobile company,2 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/senior-software-engineer-bench-testing-physical-validation/hiring-booster-staffing-services/11228800/
1213,Urgent Opening for Business Development Executive / Business Development Manager,TALENTPRET Hiring For A Reputed FMCG Company,2 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/urgent-opening-for-business-development-executive-business-development-manager/talentpret/11228798/
1214,Pharma Raw Material sales Executives,Philomena Pereira Hiring For Importing company of Pharma and cosmetic raw materials,2 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/pharma-raw-material-sales-executives/philomena-pereira/11228786/
1215,Urgent opening for Banking Back office & Accounts Department.No of opening 300,GK Recruitment Services Hiring For GK Recruitment Services,0 to 3 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/urgent-opening-for-banking-back-office-accounts-departmentno-of-opening/gk-recruitment-services/11221561/
1216,Technical Support Engineer,KS GLOBAL CONSULTANCY,2 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/technical-support-engineer/ks-global-consultancy/11228748/
1217,Relationship Manager  Mid Corporate,SBI GENERAL INSURANCE COMPANY LIMITED,3 to 4 Yrs,"Jan 05, 2021",https://www.shine.com/jobs/relationship-manager-mid-corporate/sbi-general-insurance-company-limited/11158324/
1218,Urgent  Opening In Back Office For Accounts & Finance Department,GK Recruitment Services Hiring For GK Recruitment Services,0 to 2 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/urgent-job-opening-in-back-office-for-accounts-finance-department/gk-recruitment-services/11228700/
1219,Civil Site Engineer Recruitment,Lark Consultancy Hiring For Arkan Majan International,0 to 2 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/civil-site-engineer-recruitment/lark-consultancy/11228672/
1220,Electrical Engineer Recruitment,Lark Consultancy Hiring For GRP Industries,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/electrical-engineer-recruitment/lark-consultancy/11228661/
1221,Opening For Immigration Consultant /Sr Immigration Consultant in Mumbai,A V Immigration and careers consultancy private limited,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/opening-for-immigration-consultant-sr-immigration-consultant-in-mumbai/a-v-immigration-and-careers-consultancy-private-limited/11228637/
1222,Civil Engineer Fresher,Freelancer Neha Choudhary Hiring For Ambuja Cement,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/civil-engineer-fresher/freelancer-neha-choudhary/11228629/
1223,Retail Sales Manager / Assistant Retail Sales Manager / sales manager - Retail,Emprego Solutions Hiring For Retail Sales Manager  Retail / Assistant Sales Manager / sales manager - Retail,2 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/retail-sales-manager-assistant-retail-sales-manager-sales-manager-retail/emprego-solutions/11228616/
1224,Sales Officer Relationship officer Across Mumbai,First Solution,2 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/sales-officer-relationship-officer-across-mumbai/first-solution/11228512/
1225,Store Keeper,Neo Hiring Consultant,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/store-keeper/neo-hiring-consultant/11228508/
1226,Hospital Administrator,WB Consultancy Services Hiring For Petrofac,8 to 13 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/hospital-administrator/wb-consultancy-services/11228471/
1227,Architectural Engineer,Amsa Praveen Kumar Hiring For Afcons Infrastructure Limited,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/architectural-engineer/amsa-praveen-kumar/11207373/
1228,Farm Manager,Amsa Praveen Kumar Hiring For Seven Consultancy,1 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/farm-manager/amsa-praveen-kumar/11204608/
1229,beef cattle farm worker,Amsa Praveen Kumar Hiring For Seven Consultancy,1 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/beef-cattle-farm-worker/amsa-praveen-kumar/11204663/
1230,binder operator - agriculture,Amsa Praveen Kumar Hiring For Seven Consultancy,1 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/binder-operator-agriculture/amsa-praveen-kumar/11204671/
1231,Civil Project Engineer,Amsa Praveen Kumar Hiring For Afcons Infrastructure Limited,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/civil-project-engineer/amsa-praveen-kumar/11203752/
1232,Electrical Engineer Fresher,Freelancer Neha Choudhary Hiring For Bharat Wier Ropes Ltd,0 to 3 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/electrical-engineer-fresher/freelancer-neha-choudhary/11228381/
1233,Maintenance Engineer,Freelancer Neha Choudhary Hiring For Bharat Wier Ropes Ltd,0 to 3 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/maintenance-engineer/freelancer-neha-choudhary/11228368/
1234,Manual Test Engineer,Resonance HR solutions,2 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/manual-test-engineer/resonance-hr-solutions/11228361/
1235,Manager (Sales & Marketing),Effective Management Consultants,3 to 8 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/manager-sales-marketing/effective-management-consultants/11228353/
1236,MSBI Admin,PODIUM SYSTEMS PRIVATE LIMITED,6 to 9 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/msbi-admin/podium-systems-private-limited/11228333/
1237,Genuine Typing  From Home,EASYTYPINGJOBS4U (OPC) PRIVATE LIMITED,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/genuine-typing-jobs-from-home/easytypingjobs4u-opc-private-limited/11228329/
1238,"Urgent  opening for the position of Graphic Designer - Female, Fort-Mumbai",RG HR Solutions,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/urgent-job-opening-for-the-position-of-graphic-designer-female-fort-mumbai/rg-hr-solutions/11228323/
1239,Nursing Attendant,WB Consultancy Services Hiring For Nuffield Health,5 to 10 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/nursing-attendant/wb-consultancy-services/11228281/
1240,Technical support voice openings for work from home,GETTJOBS Recruitment Firm Hiring For technical support voice,1 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/technical-support-voice-openings-for-work-from-home/gettjobs-recruitment-firm/11228274/
1241,Citrix Administrator - L2 -  Panvel,KPDI INDUSTRIES LIMITED,4 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/citrix-administrator-l2-panvel/kpdi-industries-limited/11228253/
1242,Medical Secretary,WB Consultancy Services Hiring For Petrofac,8 to 13 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/medical-secretary/wb-consultancy-services/11228247/
1243,Inside Sales Representative (Female Only),NONAGON EXECUTIVE RESEARCH Hiring For Nubello Aesthetic,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/inside-sales-representative-female-only/nonagon-executive-research/11209608/
1244,Senior supervisor,APS JOB SERVICES,1 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/senior-supervisor/aps-job-services/11228242/
1245,Hana Modeller,PODIUM SYSTEMS PRIVATE LIMITED,12 to 15 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/hana-modeller/podium-systems-private-limited/11228186/
1246,Inside Sales Manager - (Female),SOLTANT CONSULTANTS PRIVATE LIMITED,3 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/inside-sales-manager-female/soltant-consultants-private-limited/11228153/
1247,Safety Manager,Harsh Vardhan Singh Chundawat Hiring For imperial,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/safety-manager/harsh-vardhan-singh-chundawat/11228044/
1248,Safety Manager,Harsh Vardhan Singh Chundawat Hiring For imperial,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/safety-manager/harsh-vardhan-singh-chundawat/11228031/
1249,International Business Associate,Epicenter Technologies Private Limited,0 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/international-business-associate/epicenter-technologies-private-limited/11227856/
1250,Supervisor Engineer & Helpers,S P Teleshoping,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/supervisor-engineer-helpers/s-p-teleshoping/11131726/
1251,Stores Officer and Helper,S P Teleshoping,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/stores-officer-and-helper/s-p-teleshoping/11039633/
1252,Office Staff & supervisor,S P Teleshoping,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/office-staff-supervisor/s-p-teleshoping/10912076/
1253,Office Manager & helper,S P Teleshoping,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/office-manager-helper/s-p-teleshoping/10912026/
1254,Second Officer,Naveen Job Solution,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/second-officer/naveen-job-solution/11227812/
1255,Urgent opening for Java or Python developer with Apache kafka experience.,Acura Solutions.,4 to 7 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/urgent-opening-for-java-or-python-developer-with-apache-kafka-experience/acura-solutions/11227751/
1256,Business Development Director,AISHWARYA TIWARI Hiring For Tiwari Building construction,15 to > 25 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/business-development-director/aishwarya-tiwari/11227668/
1257,Account Manager,Naveen Job Solution,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/account-manager/naveen-job-solution/11227620/
1258,Brand Manager,Starchase Executive Search,5 to 10 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/brand-manager/starchase-executive-search/11227775/
1259,Business Development Manager,Aviyana Ventures Pvt. Ltd.,4 to 8 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/business-development-manager/aviyana-ventures-pvt-ltd/11182380/
1260,Immediate Opening For Dot Net Core Developer,PES HR Services,4 to 9 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/immediate-opening-for-dot-net-core-developer/pes-hr-services/11226885/
1261,BPO-VOICE-WEEKENDS OFF-25K-FRESHERS,HIRE HUNTERS,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/bpo-voice-weekends-off-k-freshers/hire-hunters/11227521/
1262,Store Supervisor,Naveen Job Solution,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/store-supervisor/naveen-job-solution/11227519/
1263,Territory Manager,EP INFOWAYS HR SERVICES PRIVATE LIMITED,5 to 10 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/territory-manager/ep-infoways-hr-services-private-limited/11227478/
1264,Relationship Manager,Skywings Advisors Private Limited,1 to 6 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/relationship-manager/skywings-advisors-private-limited/11227475/
1265,Senior Sales Manager,EP INFOWAYS HR SERVICES PRIVATE LIMITED,0 to 4 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/senior-sales-manager/ep-infoways-hr-services-private-limited/11227453/
1266,Driving Trainer,Aviyana Ventures Pvt. Ltd.,4 to 8 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/driving-trainer/aviyana-ventures-pvt-ltd/11227469/
1267,Urgent requirment for PHP Lead for Mumbai,GenXhire,3 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/urgent-requirment-for-php-lead-for-mumbai/genxhire/11227411/
1268,BUSUNESS DEVELOPMENT MANAGER,HumanOurce,0 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/busuness-development-manager/humanource/11227401/
1269,Hiring for Transport Manager,Global Career Solution Hiring For Transportation,0 to 1 Yr,"Feb 10, 2021",https://www.shine.com/jobs/hiring-for-transport-manager/global-career-solution/11227115/
1270,Transport Officer & Customer service,Global Career Solution Hiring For Transportation,0 to 1 Yr,"Feb 10, 2021",https://www.shine.com/jobs/transport-officer-customer-service/global-career-solution/11227114/
1271,Category Head - Media/Electronics,AASAANJOBS PRIVATE LIMITED,3 to 8 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/category-head-mediaelectronics/aasaanjobs-private-limited/11227007/
1272,Massive Hiring for Intl BPO/Easy selection/HSC-Grad -6 month Exp / Bhayandar,RDS Staffing Services Hiring For Massive Hiring for Intl BPO/Easy selection/HSC-Grad -6 month Exp Job/ Bhayandar,0 to 3 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/massive-hiring-for-intl-bpoeasy-selectionhsc-grad-6-month-exp-job-bhayandar/rds-staffing-services/11227099/
1273,Customer Service Representative,CopperGate Consultants Hiring For A well known company,2 to 5 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/customer-service-representative/coppergate-consultants/11227008/
1274,Cluster Business Head - S2S,Skywings Advisors Private Limited,7 to 12 Yrs,"Feb 10, 2021",https://www.shine.com/jobs/cluster-business-head-s2s/skywings-advisors-private-limited/11222717/
